Asset_Number,Asset_Description,Grid_391,Grid_392,Grid_393
1,US Equities - US Stock Market,45.49999999999999,43.75,42.0
2,Foreign Developed Equities - Intl Developed ex-US Market,13.0,12.5,12.0
3,Emerging Market Equities - Emerging Markets,6.500000000000003,6.250000000000003,6.000000000000002
4,US Treasuries - Intermediate Term Treasury,9.300000000000002,9.3,9.3
5,TIPS - Inflation-Protected Bonds,9.000000000000002,9.000000000000002,9.000000000000002
6,Corporate Bonds - Investment Grade Corporate Bonds,11.700000000000005,11.7,11.7
7,Real Estate/REITs - US REIT,5.000000000000001,7.5,10.0
