Asset_Number,Asset_Description,Grid_346,Grid_347,Grid_348
1,US Equities - US Stock Market,31.25,30.000000000000004,28.750000000000004
2,Foreign Developed Equities - Intl Developed ex-US Market,13.750000000000002,13.200000000000005,12.650000000000002
3,Emerging Market Equities - Emerging Markets,17.5,16.800000000000004,16.1
4,US Treasuries - Intermediate Term Treasury,12.999999999999998,12.999999999999998,12.999999999999998
5,TIPS - Inflation-Protected Bonds,14.95,14.95,14.95
6,Corporate Bonds - Investment Grade Corporate Bonds,4.549999999999998,4.549999999999998,4.549999999999998
7,Real Estate/REITs - US REIT,5.0,7.5,10.0
