Asset_Number,Asset_Description,Grid_325,Grid_326,Grid_327
1,US Equities - US Stock Market,31.250000000000007,30.000000000000004,28.750000000000004
2,Foreign Developed Equities - Intl Developed ex-US Market,12.500000000000004,12.000000000000002,11.500000000000002
3,Emerging Market Equities - Emerging Markets,18.750000000000004,18.000000000000004,17.25
4,US Treasuries - Intermediate Term Treasury,13.0,12.999999999999998,12.999999999999998
5,TIPS - Inflation-Protected Bonds,13.0,12.999999999999998,12.999999999999998
6,Corporate Bonds - Investment Grade Corporate Bonds,6.499999999999999,6.499999999999997,6.499999999999997
7,Real Estate/REITs - US REIT,5.000000000000001,7.5,10.0
