Asset_Number,Asset_Description,Grid_046,Grid_047,Grid_048
1,US Equities - US Stock Market,31.5,29.75,27.999999999999996
2,Foreign Developed Equities - Intl Developed ex-US Market,9.9,9.35,8.8
3,Emerging Market Equities - Emerging Markets,3.600000000000002,3.4000000000000017,3.200000000000002
4,US Treasuries - Intermediate Term Treasury,25.0,25.0,25.0
5,TIPS - Inflation-Protected Bonds,15.0,15.0,15.0
6,Corporate Bonds - Investment Grade Corporate Bonds,10.0,10.0,10.0
7,Real Estate/REITs - US REIT,5.0,7.5,10.0
