Asset_Number,Asset_Description,Grid_073,Grid_074,Grid_075
1,US Equities - US Stock Market,24.750000000000004,23.375,22.000000000000004
2,Foreign Developed Equities - Intl Developed ex-US Market,9.9,9.35,8.8
3,Emerging Market Equities - Emerging Markets,10.349999999999998,9.774999999999997,9.2
4,US Treasuries - Intermediate Term Treasury,15.5,15.5,15.5
5,TIPS - Inflation-Protected Bonds,23.0,23.0,23.0
6,Corporate Bonds - Investment Grade Corporate Bonds,11.499999999999996,11.499999999999996,11.499999999999996
7,Real Estate/REITs - US REIT,5.0,7.5,10.0
